image_id,label
ISIC_0012669_downsampled,1
ISIC_0014233_downsampled,0
ISIC_0013207_downsampled,1
ISIC_0012956_downsampled,1
ISIC_0013618_downsampled,0
ISIC_0014458_downsampled,1
ISIC_0013395_downsampled,1
ISIC_0013530_downsampled,0
ISIC_0014369_downsampled,0
ISIC_0012696_downsampled,4
ISIC_0013794_downsampled,1
ISIC_0012662_downsampled,1
ISIC_0013306_downsampled,1
ISIC_0014032_downsampled,4
ISIC_0014187_downsampled,0
ISIC_0012702_downsampled,1
ISIC_0013549_downsampled,0
ISIC_0014197_downsampled,1
ISIC_0012911_downsampled,1
ISIC_0013216_downsampled,1
ISIC_0014559_downsampled,0
ISIC_0012739_downsampled,1
ISIC_0013217_downsampled,1
ISIC_0013094_downsampled,1
ISIC_0012681_downsampled,1
ISIC_0013459_downsampled,0
ISIC_0013190_downsampled,1
ISIC_0013911_downsampled,1
ISIC_0013249_downsampled,1
ISIC_0014278_downsampled,4
ISIC_0013578_downsampled,0
ISIC_0012835_downsampled,1
ISIC_0012851_downsampled,4
ISIC_0014498_downsampled,1
ISIC_0013048_downsampled,1
ISIC_0013961_downsampled,1
ISIC_0012772_downsampled,4
ISIC_0013170_downsampled,4
ISIC_0013816_downsampled,1
ISIC_0013706_downsampled,4
ISIC_0013917_downsampled,0
ISIC_0013678_downsampled,0
ISIC_0013248_downsampled,1
ISIC_0013001_downsampled,1
ISIC_0013393_downsampled,4
ISIC_0014394_downsampled,1
ISIC_0013603_downsampled,1
ISIC_0014474_downsampled,4
ISIC_0013758_downsampled,1
ISIC_0013212_downsampled,1
ISIC_0012744_downsampled,1
ISIC_0012663_downsampled,1
ISIC_0013126_downsampled,1
ISIC_0014507_downsampled,0
ISIC_0013268_downsampled,4
ISIC_0014073_downsampled,1
ISIC_0013815_downsampled,0
ISIC_0012785_downsampled,4
ISIC_0013597_downsampled,1
ISIC_0014103_downsampled,0
ISIC_0013173_downsampled,1
ISIC_0012876_downsampled,1
ISIC_0012939_downsampled,1
ISIC_0013807_downsampled,1
ISIC_0012880_downsampled,4
ISIC_0013929_downsampled,4
ISIC_0012883_downsampled,1
ISIC_0014162_downsampled,1
ISIC_0013967_downsampled,1
ISIC_0014288_downsampled,0
ISIC_0013610_downsampled,0
ISIC_0014088_downsampled,0
ISIC_0013713_downsampled,1
